created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-09-25 15:00:00 UTC,8.13,13.95,16.08,17039,-85.27,54.13,48.77,13.95
2020-09-25 16:00:00 UTC,8.22,13.91,16.03,17099,-84.6,61.87,42.5,13.91
2020-09-25 17:00:00 UTC,5.41,9.34,10.64,17159,-87.1,72.23,23.23,9.34
2020-09-25 18:00:00 UTC,8.06,13.61,15.6,17219,-86.6,89.33,10.83,13.61
2020-09-25 19:00:00 UTC,23.81,40.2,45.66,17279,-87.2,99.2,7.73,35.81
2020-09-25 20:00:00 UTC,22.51,37.29,42.22,17339,-85.83,90.67,14,34.1
2020-09-25 21:00:00 UTC,23.7,39.23,44.6,17399,-86.8,96.73,13.83,35.27
2020-09-25 22:00:00 UTC,19.1,32.41,36.61,17459,-87.77,95.33,15.73,30.96
2020-09-25 23:00:00 UTC,13.71,23.25,26.62,17519,-87.3,87.37,21.2,23.24
2020-09-26 00:00:00 UTC,9.47,16.17,18.55,17579,-85.53,80.73,26.83,16.17
2020-09-26 01:00:00 UTC,5.48,9.51,10.99,17639,-85.67,77.17,30.4,9.51
2020-09-26 02:00:00 UTC,1.89,3.62,4.18,17699,-88,73.67,34.07,3.62
2020-09-26 03:00:00 UTC,1.02,2.19,2.68,17759,-87.73,70.23,38.03,2.19
2020-09-26 04:00:00 UTC,1.81,3.21,3.89,17819,-85.93,67.77,41.6,3.21
2020-09-26 05:00:00 UTC,4.59,7.68,8.81,17879,-84.67,64.53,46.97,7.68
2020-09-26 06:00:00 UTC,10.84,16.68,18.79,17939,-88.07,62.23,50.3,16.68
2020-09-26 07:00:00 UTC,12.39,19.37,22.09,17999,-86,60.43,52.17,19.36
2020-09-26 08:00:00 UTC,11.79,18.52,20.83,18059,-85.93,59.3,53.4,18.52
2020-09-26 09:00:00 UTC,12.78,20.09,22.4,18119,-86.57,58.03,54.8,20.09
2020-09-26 10:00:00 UTC,13.84,21.62,23.96,18179,-84.43,57.8,54.37,21.62
2020-09-26 11:00:00 UTC,17.85,27.47,30.42,18239,-85.87,57.43,53.33,27
2020-09-26 12:00:00 UTC,20.58,31.73,35.3,18299,-85.63,55.8,54.7,30.55
2020-09-26 13:00:00 UTC,21.51,33.03,36.66,18359,-85.23,54.4,55.8,31.51
2020-09-26 14:00:00 UTC,20.17,31.16,34.74,18419,-85.67,54.27,56.33,30.31
2020-09-26 15:00:00 UTC,19.1,29.51,32.94,18479,-85.97,57.3,54.93,29.1
2020-09-26 16:00:00 UTC,23.74,35.77,39.61,18539,-85.2,64.73,45.7,33.12
2020-09-26 17:00:00 UTC,34.66,51.51,56.43,18599,-85.67,75.27,26.27,41.64
2020-09-26 18:00:00 UTC,29.85,44.75,49.02,18659,-89.43,91.73,14.57,38.08
2020-09-26 19:00:00 UTC,15.21,22.82,25.13,18719,-90.3,99.6,11.43,22.79
2020-09-26 20:00:00 UTC,13.42,20.61,22.65,18779,-89.27,89.93,17.37,20.61
2020-09-26 21:00:00 UTC,11.85,18.84,20.62,18839,-89.07,94.6,15.63,18.84
2020-09-26 22:00:00 UTC,15.23,24.17,26.84,18899,-88.77,94.23,15.73,24.1
2020-09-26 23:00:00 UTC,19.44,30.67,33.82,18959,-90.73,89.83,19.27,29.93
2020-09-27 00:00:00 UTC,18.27,28.42,31.43,19019,-88.47,82.47,25.43,28.23
2020-09-27 01:00:00 UTC,20.56,32,35.5,19079,-88.07,77.93,29.13,30.87
2020-09-27 02:00:00 UTC,22.6,35.13,38.74,19139,-85.83,74.43,31.53,32.78
2020-09-27 03:00:00 UTC,22.74,35.28,39.02,19199,-87.7,70.83,37.6,32.91
2020-09-27 04:00:00 UTC,23.49,36.82,40.79,19259,-87.4,67.4,43.7,33.81
2020-09-27 05:00:00 UTC,26.15,40.94,45.35,19319,-87.37,64.97,47.23,36.23
2020-09-27 06:00:00 UTC,27.47,42.92,47.77,19379,-87.13,63.1,49.67,37.39
2020-09-27 07:00:00 UTC,26.2,41.11,45.69,19439,-90.93,61.23,53.1,36.36
2020-09-27 08:00:00 UTC,26.86,42.15,46.92,19499,-90.47,59.83,54.8,36.99
2020-09-27 09:00:00 UTC,27.18,42.56,47.25,19559,-91.13,58.73,56,37.23
2020-09-27 10:00:00 UTC,27.28,42.75,47.4,19619,-87.13,57.73,57.77,37.3
2020-09-27 11:00:00 UTC,28.17,44.12,48.83,19679,-89.07,57,58.37,38.11
2020-09-27 12:00:00 UTC,29.33,46.35,51.61,19739,-89.4,56.2,57.83,39.3
2020-09-27 13:00:00 UTC,30.28,48.35,54.5,19798.76,-89.28,56,57.38,40.31
2020-09-27 14:00:00 UTC,33.78,54.91,61.78,19859,-87.57,56.17,56.9,43.36
2020-09-27 15:00:00 UTC,37.49,61.93,70.2,19919,-88.63,58.97,55.97,46.23
2020-09-27 16:00:00 UTC,42.24,70.85,80.81,19979,-87.97,65.93,49.7,49.97
2020-09-27 17:00:00 UTC,54.88,95.02,110.09,20039,-87.53,76.07,31.6,62.6
2020-09-27 18:00:00 UTC,54.91,95.55,110.59,20099,-87.23,89.97,17.47,62.95
2020-09-27 19:00:00 UTC,56.81,97,111.3,20159,-87.4,98.53,12.97,63.94
2020-09-27 20:00:00 UTC,72.23,123.38,142.33,20219,-89.4,95.23,13.93,81.52
2020-09-27 21:00:00 UTC,65.18,116.14,134.57,20279,-86.9,100,9.7,76.67
2020-09-27 22:00:00 UTC,53.37,94.42,109.57,20339,-88.07,99.97,9.47,62.61
2020-09-27 23:00:00 UTC,43.93,76.19,87.3,20399,-86.9,94.67,12,51.63
2020-09-28 00:00:00 UTC,38.91,67.47,78,20459,-88.07,87.9,15.13,48.43
2020-09-28 01:00:00 UTC,34.84,60.34,69.55,20519,-87.57,82.6,19.3,45.64
2020-09-28 02:00:00 UTC,40.26,70.42,81.7,20579,-87.4,74.93,30.17,49.54
2020-09-28 03:00:00 UTC,46.36,80.77,93.52,20639,-86.77,70.33,36.63,53.71
2020-09-28 04:00:00 UTC,31.17,54.02,62.9,20699,-86.4,68.37,34.63,41.06
2020-09-28 05:00:00 UTC,16.19,27.88,32.13,20759,-88,68.93,28.67,26.29
2020-09-28 06:00:00 UTC,25.74,43.43,49.62,20819,-88.07,68.53,28.2,37.29
2020-09-28 07:00:00 UTC,18.15,30.41,34.47,20879,-89,69.6,22.4,28.71
2020-09-28 08:00:00 UTC,22.67,38.27,44.01,20939,-89.1,67.2,26.17,34.12
2020-09-28 09:00:00 UTC,31.67,54.23,62.35,20999,-90.7,62.83,35.4,43.1
2020-09-28 10:00:00 UTC,36.33,60.52,68.82,21059,-88.3,61.97,33.9,45.58
2020-09-28 11:00:00 UTC,40.08,66.32,75.4,21119,-87.6,61.7,32.8,47.98
2020-09-28 12:00:00 UTC,38.85,64.15,72.66,21179,-89.17,60.53,34.9,47.18
2020-09-28 13:00:00 UTC,39.09,64.37,72.76,21239,-90.03,58.53,38.17,47.23
2020-09-28 14:00:00 UTC,37.35,61.49,69.96,21298.83,-89.14,58,39.34,46.06
2020-09-28 15:00:00 UTC,34.92,57.87,65.43,21359,-89.93,59.97,40.47,44.59
2020-09-28 16:00:00 UTC,35.5,58.21,65.61,21419,-88.73,66.07,39.77,44.74
2020-09-28 17:00:00 UTC,27.72,44.58,50.03,21479,-90.2,77,25.5,38.15
2020-09-28 18:00:00 UTC,20.8,33.1,37.26,21539,-90.7,94.93,10.33,31.52
2020-09-28 19:00:00 UTC,16.55,26.45,29.54,21599,-88.6,106.33,5.2,26.22
2020-09-28 20:00:00 UTC,28.66,46.05,51.06,21659,-89.23,97.67,9.2,37.78
2020-09-28 21:00:00 UTC,35.05,56.36,62.97,21719,-88.97,103.33,8.63,43.99
2020-09-28 22:00:00 UTC,28.32,45.53,50.84,21779,-88.6,103,9.6,38.65
2020-09-28 23:00:00 UTC,19.42,31.45,35.54,21839,-87.97,95.83,13,30.46
2020-09-29 00:00:00 UTC,16.09,26.18,29.62,21899,-87.43,88.07,15.93,26.1
2020-09-29 01:00:00 UTC,14.39,23.81,26.69,21959,-87.83,84.47,17.93,23.81
2020-09-29 02:00:00 UTC,15.05,24.76,27.81,22019,-90.17,79.27,23.67,24.75
2020-09-29 03:00:00 UTC,18.71,30.81,34.94,22079,-90.27,73.77,30.1,29.94
2020-09-29 04:00:00 UTC,21.17,34.73,39.08,22139,-90.57,70.8,33.17,32.52
2020-09-29 05:00:00 UTC,18.06,29.51,33.39,22199,-89.1,68.17,35.33,29.11
2020-09-29 06:00:00 UTC,16.88,27.81,31.33,22259.5,-87.62,67.81,33.88,27.57
2020-09-29 07:00:00 UTC,16.33,26.84,30.27,22320,-88.07,67.7,29.73,26.68
2020-09-29 08:00:00 UTC,19.67,31.91,35.96,22380,-90.5,65.97,31.27,30.61
2020-09-29 09:00:00 UTC,30.92,49.91,55.94,22440,-91.33,64.9,32.07,40.92
2020-09-29 10:00:00 UTC,44.66,71.84,80.73,22500,-88.87,63.9,33.37,50.35
2020-09-29 11:00:00 UTC,61.44,98.04,110.28,22560,-89.43,63.17,33.17,64.69
2020-09-29 12:00:00 UTC,68.94,110.59,124.21,22620,-89.37,63.93,31.6,73.05
2020-09-29 13:00:00 UTC,86.75,140.62,159.08,22680,-90.43,62.67,33.7,93.01
2020-09-29 14:00:00 UTC,92.13,148.87,168.25,22739.41,-89.34,62.28,36.1,98.49
2020-09-29 15:00:00 UTC,91.42,147.76,166.73,22800,-91.07,62.43,41.63,97.77
2020-09-29 16:00:00 UTC,97.07,158.06,178.62,22860,-89.63,66.7,41.7,104.62
2020-09-29 17:00:00 UTC,113.11,185.76,210.9,22920,-88.37,74.87,34.13,123.11
2020-09-29 18:00:00 UTC,127.31,212.99,241.97,22979.07,-88.24,87.86,19.03,141.24
2020-09-29 19:00:00 UTC,129.46,215.79,244.28,23040,-89.57,98.63,11,143.1
2020-09-29 20:00:00 UTC,56.8,94.29,106.57,23100,-89,95.73,10.3,63
2020-09-29 21:00:00 UTC,43.8,74.01,83.57,23160,-87.83,102.1,7.37,50.88
2020-09-29 22:00:00 UTC,45.92,77.91,88.26,23220,-87.83,100.97,7.23,52.39
2020-09-29 23:00:00 UTC,49.65,84.6,96.15,23280,-87.1,94.77,9.1,55.75
2020-09-30 00:00:00 UTC,44.77,76.18,86.82,23340,-87.93,88.07,11.5,51.72
2020-09-30 01:00:00 UTC,38.78,66.01,74.67,23400,-88.53,83.53,14.23,47.87
2020-09-30 02:00:00 UTC,41.26,70.46,80.28,23460,-93.57,78.1,20.43,49.54
2020-09-30 03:00:00 UTC,50.03,84.93,97.24,23520,-93.17,72.3,27.87,56.14
2020-09-30 04:00:00 UTC,50.94,86.19,98.01,23580,-91.83,70.13,29.9,56.77
2020-09-30 05:00:00 UTC,47.4,80.04,91.38,23640,-92.1,69.17,27.97,53.33
2020-09-30 06:00:00 UTC,48.91,82.17,93.28,23700,-92.43,68.23,26.93,54.64
2020-09-30 07:00:00 UTC,46.3,78.23,89.46,23760,-92.43,67.7,26.47,52.61
2020-09-30 08:00:00 UTC,54.93,91.65,104.26,23820,-91.07,66.8,27.1,60.88
2020-09-30 09:00:00 UTC,56.04,94.45,107.92,23880,-93.3,66.2,27.13,62.23
2020-09-30 10:00:00 UTC,57.77,98.44,112.29,23940,-93,65.57,26.7,64.9
2020-09-30 11:00:00 UTC,58.97,100.07,114.68,24000,-93.13,65.23,26.27,65.97
2020-09-30 12:00:00 UTC,60.98,103.86,119.31,24060,-93.1,64.97,26.13,68.48
2020-09-30 13:00:00 UTC,67.2,114.93,131.49,24120,-92.83,64.93,25.9,75.86
2020-09-30 14:00:00 UTC,76.1,129.45,148.48,24180,-92.57,65.13,26.33,85.58
2020-09-30 15:00:00 UTC,70.68,119.62,137.32,24240,-94.37,66.53,31.53,79.01
2020-09-30 16:00:00 UTC,71.59,120.83,138.36,24300,-93.97,69.9,36.33,79.82
2020-09-30 17:00:00 UTC,74.45,126.08,143.84,24360,-93.73,77.8,28.67,83.32
2020-09-30 18:00:00 UTC,69.67,119.72,136.97,24419,-92.97,91.14,14.66,79.04
2020-09-30 19:00:00 UTC,73.93,126.6,144.94,24477,-93.57,98.79,9.54,83.67
2020-09-30 20:00:00 UTC,66.47,113.45,128.95,24537.14,-92.62,96.21,10.38,74.89
2020-09-30 21:00:00 UTC,59.21,100.81,114.52,24598,-92.37,98.67,9.5,66.45
2020-09-30 22:00:00 UTC,49.88,84.29,95.62,24658,-92.2,100.2,9.03,55.69
2020-09-30 23:00:00 UTC,40.79,69,78.55,24718,-93.3,94.73,10.77,49.03
2020-10-01 00:00:00 UTC,36.84,62.51,70.78,24778,-93.77,88.33,13.83,46.5
2020-10-01 01:00:00 UTC,35.23,59.86,68.16,24837.97,-93.41,83.24,17.55,45.46
2020-10-01 02:00:00 UTC,37.19,62.99,71.87,24898,-93.87,76.03,26.93,46.69
2020-10-01 03:00:00 UTC,42.68,72.7,82.8,24958,-93.33,71.23,32.97,50.4
2020-10-01 04:00:00 UTC,43.43,73.82,84.66,25019.07,-93.68,69.14,34.39,50.83
2020-10-01 05:00:00 UTC,40.19,68.63,78.47,25079,-93.67,67.5,31.5,48.9
2020-10-01 06:00:00 UTC,38.97,66.55,76.12,25139,-94.37,64.93,33.57,48.06
2020-10-01 07:00:00 UTC,35.08,59.88,68.62,25199,-93.6,63.67,31.93,45.45
2020-10-01 08:00:00 UTC,32.17,54.37,61.84,25259,-92.83,64,28.63,43.13
2020-10-01 09:00:00 UTC,28.79,48.1,54.88,25319,-93,65.97,22.07,40.12
2020-10-01 10:00:00 UTC,30.66,49.55,55.86,25379,-93.13,66.43,19.67,40.8
2020-10-01 11:00:00 UTC,30.32,48.83,54.59,25439,-93.27,66.97,18.8,40.32
2020-10-01 12:00:00 UTC,27.53,43.82,49.08,25499,-92.77,66.83,18.03,37.82
2020-10-01 13:00:00 UTC,20.92,33.5,37.65,25559,-94.43,66,18.2,31.36
2020-10-01 14:00:00 UTC,22.73,35.39,39.36,25617.2,-93.8,66,18.16,32.43
2020-10-01 15:00:00 UTC,11.01,18.6,21.42,25679,-94.6,66.93,22.27,18.6
2020-10-01 16:00:00 UTC,12.18,20.34,23.4,25739,-94.8,70.1,27.5,20.34
2020-10-01 17:00:00 UTC,12.91,21.02,23.55,25799,-94.3,80.3,19.23,21
2020-10-01 18:00:00 UTC,13.63,21.6,24.12,25859,-94.1,99.7,6.33,21.46
2020-10-01 19:00:00 UTC,12.19,19.5,22.01,25919.36,-93,109,2.71,19.5
2020-10-01 20:00:00 UTC,11.18,18.39,20.62,25979.52,-92.24,99.69,3.52,18.39
2020-10-01 21:00:00 UTC,26.57,44.38,49.98,26039,-93.1,103.93,3.4,37.7
2020-10-01 22:00:00 UTC,37.47,62.41,69.88,26098.9,-92.17,104.21,3.62,46.42
2020-10-01 23:00:00 UTC,45.07,75.51,85.31,26160.71,-92.82,97.11,5.46,51.44
2020-10-02 00:00:00 UTC,37.01,62.29,70.47,26218,-92.31,89.83,7.07,46.39
2020-10-02 01:00:00 UTC,43.27,72.21,81.92,26279,-93.77,82.87,14.17,50.32
2020-10-02 02:00:00 UTC,46.32,78.33,89.22,26339,-91.43,75.27,22.3,52.51
2020-10-02 03:00:00 UTC,53.49,90.89,103.94,26399,-92.87,74.83,19.07,60.01
2020-10-02 04:00:00 UTC,62.84,106.31,121.23,26459,-93.43,74.63,16.83,70.11
2020-10-02 05:00:00 UTC,56.74,95.84,109.25,26519,-93.2,73.2,16.97,63.16
2020-10-02 06:00:00 UTC,65.14,108.65,123.63,26579,-93.43,72,17.03,71.68
2020-10-02 07:00:00 UTC,70.9,118.64,135.25,26639,-94.5,71.07,17.4,78.36
2020-10-02 08:00:00 UTC,80.52,134.09,152.56,26699,-94.4,69.43,18.53,88.65
2020-10-02 09:00:00 UTC,86.32,143.54,163.56,26759,-93.73,68.97,19,94.97
2020-10-02 10:00:00 UTC,85.77,141.61,160.61,26819,-94.47,67.93,19.2,93.66
2020-10-02 11:00:00 UTC,94.73,156.19,177.13,26879,-93.3,66.77,20.1,103.38
2020-10-02 12:00:00 UTC,97.11,159.34,180.59,26939,-93.73,66.07,20.8,105.45
2020-10-02 13:00:00 UTC,87.08,142.77,161.23,26999,-93,65.47,20.97,94.43
2020-10-02 14:00:00 UTC,93.92,152.63,172.17,27059,-93.87,65.1,21.73,101.01
2020-10-02 15:00:00 UTC,89.81,146.48,165.67,27119,-93.73,66.13,25.73,96.89
2020-10-02 16:00:00 UTC,89.42,145.99,164.86,27179,-94,70,30,96.58
2020-10-02 17:00:00 UTC,93.29,151.46,170.4,27239.31,-94.14,78.66,22.9,100.2
2020-10-02 18:00:00 UTC,91.1,147.39,165.16,27299,-93.63,95.6,9.1,97.53
2020-10-02 19:00:00 UTC,103.16,168.26,188.25,27358.81,-91.93,103.04,4.96,111.45
2020-10-02 20:00:00 UTC,78.66,129.11,144.66,27419,-92.1,98.27,6.77,85.34
2020-10-02 21:00:00 UTC,66.92,109.77,123.23,27479,-93.37,101.5,6.2,72.41
2020-10-02 22:00:00 UTC,52.52,87.04,97.71,27539,-92.43,100.7,6.1,57.33
2020-10-02 23:00:00 UTC,53.05,89.51,101.24,27599,-93.27,94.97,8.77,58.94
2020-10-03 00:00:00 UTC,53.26,91.01,103.78,27659,-94.33,88.43,12.1,59.93
2020-10-03 01:00:00 UTC,51.75,89.36,102.63,27717.86,-94.64,83.93,15.25,58.84
2020-10-03 02:00:00 UTC,53.01,91.52,104.95,27779,-94.5,76,24.37,60.29
2020-10-03 03:00:00 UTC,60.64,103.13,118.1,27839,-94.37,72.17,28.73,68.01
2020-10-03 04:00:00 UTC,71.15,117.01,133.51,27899,-94.7,71.97,23.7,77.26
2020-10-03 05:00:00 UTC,62.73,104.63,119.08,27959,-93.67,71.3,21.47,69.02
2020-10-03 06:00:00 UTC,55.76,92.68,105.67,28019,-94.03,69.33,22.23,61.09
2020-10-03 07:00:00 UTC,40,65.81,74.37,28079,-94.87,67.5,20.9,47.59
2020-10-03 08:00:00 UTC,25.74,40.77,45.41,28139,-94.4,66.9,16.6,36.15
2020-10-03 09:00:00 UTC,30.74,49.15,55.05,28199,-94.37,65.47,17.47,40.53
2020-10-03 10:00:00 UTC,30.25,47.82,53.34,28259,-94,64.23,17.27,40
2020-10-03 11:00:00 UTC,32.88,51.49,57.5,28319,-94.03,64.2,16.43,41.78
2020-10-03 12:00:00 UTC,34.88,55.93,62.62,28379,-93.63,63,18.17,43.78
2020-10-03 13:00:00 UTC,34.31,54.67,61.54,28438.9,-93.45,62.9,17.55,43.26
2020-10-03 14:00:00 UTC,30.97,49.13,55.02,28498.9,-94.34,63.21,17.1,40.67
2020-10-03 15:00:00 UTC,36.28,59.15,66.5,28559,-94.3,65.23,21.9,45.13
2020-10-03 16:00:00 UTC,41.3,67.49,76.31,28619.1,-93.93,68.14,29.31,48.42
2020-10-03 17:00:00 UTC,49.62,79.6,89.34,28679,-94.03,75.4,25.6,53.04
2020-10-03 18:00:00 UTC,38.32,61.21,68.36,28739,-93.8,88.5,14.13,45.8
2020-10-03 19:00:00 UTC,55.53,88.29,98.4,28799,-93.7,97.3,6.57,58.27
2020-10-03 20:00:00 UTC,71.49,114.05,127.34,28859,-93.33,94.03,7.63,75.28
2020-10-03 21:00:00 UTC,72.74,118.09,132.36,28918.62,-91.45,98.55,5.76,77.98
2020-10-03 22:00:00 UTC,70.37,115.43,129.15,28978.48,-93.31,100,5.59,76.2
2020-10-03 23:00:00 UTC,84.33,141.41,160.84,29037.68,-94.75,94.21,8.18,93.53
2020-10-04 00:00:00 UTC,89.29,152.95,174.76,29097.88,-94.77,86.42,12.69,101.23
2020-10-04 01:00:00 UTC,89.83,154.78,178.34,29154.61,-93.13,79.78,19.74,102.47
2020-10-04 02:00:00 UTC,88.06,148.19,169.16,29219.93,-95.32,71.39,29.64,98.08
2020-10-04 03:00:00 UTC,92.24,155.87,177.66,29279.07,-95.32,70.36,26.82,103.18
2020-10-04 04:00:00 UTC,87.58,150.04,172.49,29339.31,-94.9,71.66,15.9,99.27
2020-10-04 05:00:00 UTC,87.83,151,173.55,29398.71,-95.25,70.11,15.54,99.95
2020-10-04 06:00:00 UTC,79.87,137.43,157.51,29461.38,-95.38,68.62,14.62,90.88
2020-10-04 07:00:00 UTC,82.44,140.86,160.92,29516.38,-94.79,67,14.75,93.2
2020-10-04 08:00:00 UTC,80.71,137.78,158.6,29579.03,-94.72,65.45,15.28,91.11
2020-10-04 09:00:00 UTC,71.93,122.3,140.18,29638.89,-95.3,63.93,15.74,80.75
2020-10-04 10:00:00 UTC,70.32,119.17,136,29699.04,-95.44,62.33,15.93,78.71
2020-10-04 11:00:00 UTC,80.49,136.2,155.54,8510.57,-93.46,61.32,16.04,90.06
2020-10-04 12:00:00 UTC,92.54,156.75,179.16,70.66,-95.52,60.72,16.03,103.76
2020-10-04 13:00:00 UTC,79.32,133.53,152.43,131,-95.47,60.77,15.63,88.3
2020-10-04 14:00:00 UTC,63.25,106.18,121.08,191,-95,60.13,16.6,70.06
2020-10-04 15:00:00 UTC,45.95,76.41,87,251.14,-95.21,62.39,20.29,51.84
2020-10-04 16:00:00 UTC,45.51,76.2,87.08,309.48,-94.85,66.78,26.74,51.74
2020-10-04 17:00:00 UTC,43.27,72.88,82.78,371,-95.33,76.57,18.07,50.57
2020-10-04 18:00:00 UTC,38.25,63.6,71.89,431.78,-92.11,95.3,5.26,46.81
2020-10-04 19:00:00 UTC,57.47,98.51,112.26,490.24,-94.64,102.84,3.12,66.37
2020-10-04 20:00:00 UTC,81.87,144.68,167.27,110.55,-92.24,95.38,6.28,95.71
2020-10-04 21:00:00 UTC,77.93,138.04,159.56,78,-95.07,99.67,6.1,91.28
2020-10-04 22:00:00 UTC,72.85,129.84,150.02,138.12,-94.27,101.58,5.85,85.84
2020-10-04 23:00:00 UTC,56.93,100.4,115.44,199.31,-93.9,94.52,7.28,66.21
2020-10-05 00:00:00 UTC,48.14,84.47,96.95,259,-94.5,86.03,10.3,55.93
2020-10-05 01:00:00 UTC,44.02,77.57,89.09,317.05,-95.67,81.1,13.62,52.33
2020-10-05 02:00:00 UTC,44.69,78.95,91.45,381.58,-94.96,73.96,20.71,52.84
2020-10-05 03:00:00 UTC,41.92,74.18,85.9,438,-95.07,74.2,17.1,51.03
2020-10-05 04:00:00 UTC,44.24,78.05,90.36,498,-95,73.47,16.3,52.44
2020-10-05 05:00:00 UTC,46.37,81.73,94.32,558,-95.3,71.5,16.97,54.54
2020-10-05 06:00:00 UTC,40.45,70.56,81.9,618,-94.97,69.37,16.33,49.86
2020-10-05 07:00:00 UTC,32.5,57.02,66.2,678,-94.73,67.4,16.23,44.25
2020-10-05 08:00:00 UTC,30.08,51.78,59.48,738,-94.27,65.27,16.27,42.01
2020-10-05 09:00:00 UTC,32.73,54.58,61.94,798,-94.37,64.17,15.63,43.19
2020-10-05 10:00:00 UTC,39.25,64.71,72.89,858,-95,63.1,15.07,47.41
2020-10-05 11:00:00 UTC,47.52,77.02,87.15,918,-94.93,62.4,15,52.46
2020-10-05 12:00:00 UTC,51.16,82.73,92.91,978,-94.2,61.73,15.03,54.76
2020-10-05 13:00:00 UTC,46.26,74.74,83.93,1038,-93.47,60.93,14.67,51.18
2020-10-05 14:00:00 UTC,39.32,63.32,71.05,1098,-94.87,60.3,15.17,46.77
2020-10-05 15:00:00 UTC,42.64,69.1,77.76,1158,-92.3,62.03,18.4,48.95
2020-10-05 16:00:00 UTC,45.89,75.1,84.25,1218,-94.43,66.4,24.03,51.37
2020-10-05 17:00:00 UTC,54.9,89.75,101.15,1279.07,-94.24,74.66,17.79,59.08
2020-10-05 18:00:00 UTC,67.69,111.2,124.32,1339,-94.85,93.96,5.38,73.37
2020-10-05 19:00:00 UTC,56.54,92.83,104.27,1400.32,-95,101.68,2.26,62.03
2020-10-05 20:00:00 UTC,22.91,37.23,41.11,1458.53,-93.83,94.57,3.7,33.82
2020-10-05 21:00:00 UTC,23.43,37.56,41.64,1519,-94,101.17,2.77,34.23
2020-10-05 22:00:00 UTC,28.58,47.68,53.73,1579.57,-95,103.07,3,39.7
2020-10-05 23:00:00 UTC,34.25,59.32,67.99,1639,-94.43,94.2,6.73,45.21
2020-10-06 00:00:00 UTC,34.62,62.06,72.05,1700.86,-92.93,85.61,10.5,46.28
2020-10-06 01:00:00 UTC,36.45,65.81,76.93,1759,-94.37,81.43,13.27,47.77
2020-10-06 02:00:00 UTC,36.74,66.24,77.79,1818.29,-94.14,76.36,18.29,47.99
2020-10-06 03:00:00 UTC,36.44,64.51,75.36,1877.93,-94.14,71.68,21.46,47.28
2020-10-06 04:00:00 UTC,36.29,64.36,74.59,1940.29,-94.11,68.89,23.57,47.22
2020-10-06 05:00:00 UTC,40.54,70.57,81.54,1999.21,-94.57,67.79,21.64,49.6
2020-10-06 06:00:00 UTC,42.04,72.47,83.83,2059,-95.14,66.21,21.68,50.25
2020-10-06 07:00:00 UTC,44.73,76.2,87.61,2118.43,-93.7,64.96,21.65,51.77
2020-10-06 08:00:00 UTC,55.73,94.21,108.27,2178.54,-93,63.23,23.27,62.14
2020-10-06 09:00:00 UTC,63.79,109.15,125.98,2240.57,-94.93,61.43,25.68,72.03
2020-10-06 10:00:00 UTC,65.68,112.86,130.24,2298.21,-94.38,59.08,29.29,74.49
2020-10-06 11:00:00 UTC,89.96,155.93,180.27,2359.43,-94.7,58.48,29,103.2
2020-10-06 12:00:00 UTC,98.83,171.93,199.17,2419.33,-95.04,56.79,31.38,113.89
2020-10-06 13:00:00 UTC,103.47,179.81,208.16,2469.62,-95.57,55.57,33.86,119.14
2020-10-06 14:00:00 UTC,121.6,213,248.31,27.56,-95.24,54.16,34.8,141.22
2020-10-06 15:00:00 UTC,117.17,205.44,238.48,93.4,-94.47,56.4,36.87,136.24
2020-10-06 16:00:00 UTC,124.98,221.26,257.74,22.18,-87.86,60.95,36.18,146.75
2020-10-06 17:00:00 UTC,137.78,246.32,287.45,72.26,-88.42,67.68,32.47,163.47
2020-10-06 18:00:00 UTC,152.91,277.26,325.04,136.29,-94.5,81.71,17.07,184.11
2020-10-06 19:00:00 UTC,152.99,277.38,322.88,197.52,-93.17,90.55,8.97,184.2
2020-10-06 20:00:00 UTC,151.76,277.28,323.47,257.66,-92.07,89.69,8.62,184.12
2020-10-06 21:00:00 UTC,67.59,120.3,140.23,320.64,-92.5,96.5,5,79.45
2020-10-06 22:00:00 UTC,52.76,93.25,107.53,378.71,-91.54,94.18,5.36,61.41
2020-10-06 23:00:00 UTC,51.88,91.02,104.73,437.66,-92.83,89.1,8.41,59.94
2020-10-07 00:00:00 UTC,52.01,91.7,106.21,497,-93.8,83.3,12.3,60.41
2020-10-07 01:00:00 UTC,52.32,92.42,107.29,556.08,-94.65,77.69,17.42,60.87
2020-10-07 02:00:00 UTC,53.74,94.25,109.22,616.69,-93,71.54,25.27,62.1
2020-10-07 03:00:00 UTC,53.68,94.39,110.59,656,-88.56,69.44,28.33,62.2
2020-10-07 04:00:00 UTC,,,,,,,,
2020-10-07 05:00:00 UTC,46.98,83.26,98,5,-90,66,27.5,55.07
2020-10-07 06:00:00 UTC,43.37,76.75,89.35,22,-87,64.58,25.67,51.94
2020-10-07 07:00:00 UTC,44.64,79.28,92.2,38.8,-87.3,63.8,28,53.04
2020-10-07 08:00:00 UTC,42.39,75.84,88.54,4.71,-87.86,61.57,27.86,51.47
2020-10-07 09:00:00 UTC,44.45,78.72,91.27,8,-86.6,58.2,29.7,52.69
2020-10-07 10:00:00 UTC,49.87,87.03,100.08,13.33,-89.33,57,30.67,57.27
